ros_time_sec,run_id,seed,depth_rx,cloud_seq,target_id,state,context,candidate_range,candidate_score,candidate_strong,association_distance,bearing_error_deg,range_residual,prior_x,prior_y,measurement_x,measurement_y,post_x,post_y,kalman_gain_x,kalman_gain_y,innovation_xy,measurement_std
1784390728.442579,depth321_fix_01,101,2191,2191,0,APPROACH,active_target,2.753078,354.272402,1,0.199923,3.098816,0.129466,13.069845,3.662229,13.184816,3.498672,13.079947,3.647859,0.087862,0.087862,0.199923,0.313037
1784390728.520240,depth321_fix_01,101,2192,2192,0,APPROACH,active_target,2.747831,355.638501,1,0.182487,2.823244,0.119072,13.079947,3.647859,13.183569,3.497645,13.089008,3.634723,0.087446,0.087446,0.182487,0.312974
1784390728.615218,depth321_fix_01,101,2193,2193,0,APPROACH,active_target,2.743407,353.496124,1,0.180464,2.766352,0.119424,13.081514,3.646573,13.182117,3.496753,13.089589,3.634548,0.080262,0.080262,0.180464,0.312921
1784390729.077104,depth321_fix_01,101,2194,2194,0,APPROACH,active_target,2.736172,349.708426,1,0.193331,3.033202,0.124285,13.069548,3.665854,13.181786,3.508439,13.079281,3.652202,0.086722,0.086722,0.193331,0.312834
1784390729.441957,depth321_fix_01,101,2196,2196,0,APPROACH,active_target,2.715698,343.385785,1,0.198024,2.988065,0.134776,13.069918,3.668338,13.176822,3.501650,13.080178,3.652341,0.095973,0.095973,0.198024,0.312588
1784390729.514727,depth321_fix_01,101,2197,2197,0,APPROACH,active_target,2.706702,351.666608,1,0.190610,2.795576,0.134274,13.076698,3.658870,13.174050,3.494996,13.085335,3.644331,0.088717,0.088717,0.190610,0.312480
1784390729.708962,depth321_fix_01,101,2198,2198,0,APPROACH,active_target,2.702243,351.818567,1,0.192480,2.872912,0.133369,13.075757,3.661956,13.176890,3.498186,13.084361,3.648022,0.085084,0.085084,0.192480,0.312427
1784390729.782538,depth321_fix_01,101,2199,2199,0,APPROACH,active_target,2.697759,352.195913,1,0.177440,2.637692,0.123915,13.084361,3.648022,13.176182,3.496187,13.092147,3.635148,0.084788,0.084788,0.177440,0.312373
1784390729.911602,depth321_fix_01,101,2200,2200,0,APPROACH,active_target,2.694255,352.932996,1,0.176309,2.654743,0.121656,13.085444,3.647854,13.178472,3.498086,13.093063,3.635588,0.081903,0.081903,0.176309,0.312331
1784390729.974374,depth321_fix_01,101,2201,2201,0,APPROACH,active_target,2.690678,352.405017,1,0.155915,2.278945,0.111282,13.093063,3.635588,13.170896,3.500490,13.099382,3.624620,0.081187,0.081187,0.155915,0.312288
1784390730.159436,depth321_fix_01,101,2202,2202,0,APPROACH,active_target,2.687272,351.129066,1,0.163967,2.449342,0.114576,13.089535,3.643679,13.174582,3.503492,13.096333,3.632475,0.079924,0.079924,0.163967,0.312247
1784390730.551630,depth321_fix_01,101,2203,2203,0,APPROACH,active_target,2.683289,350.245527,1,0.178986,2.757881,0.120856,13.082538,3.661210,13.180704,3.511545,13.091028,3.648267,0.086481,0.086481,0.178986,0.312199
1784390730.775855,depth321_fix_01,101,2204,2204,0,APPROACH,active_target,2.679117,349.031606,1,0.179487,2.760796,0.121644,13.083086,3.663998,13.181022,3.513584,13.091392,3.651242,0.084806,0.084806,0.179487,0.312149
1784390730.835143,depth321_fix_01,101,2205,2205,0,APPROACH,active_target,2.665311,339.200862,1,0.170758,2.503699,0.122364,13.091392,3.651242,13.176428,3.503163,13.098484,3.638892,0.083401,0.083401,0.170758,0.311984
1784390732.714949,depth321_fix_01,101,2214,2214,0,APPROACH,active_target,2.583540,346.953575,1,0.236803,3.086806,0.187879,13.058153,3.716114,13.154104,3.499622,13.067462,3.695112,0.097011,0.097011,0.236803,0.311002
1784390734.057528,depth321_fix_01,101,2216,2216,0,APPROACH,active_target,2.564645,326.728574,1,0.219588,3.346001,0.156291,13.049556,3.714069,13.161956,3.525429,13.061033,3.694808,0.102103,0.102103,0.219588,0.310776
1784390734.166858,depth321_fix_01,101,2217,2217,0,APPROACH,active_target,2.560015,327.402560,1,0.198738,3.065381,0.140406,13.061033,3.694808,13.163565,3.524561,13.071481,3.677460,0.101902,0.101902,0.198738,0.310720
1784390734.329647,depth321_fix_01,101,2218,2218,0,APPROACH,active_target,2.554741,329.502232,1,0.190930,3.037236,0.131063,13.065274,3.685700,13.168200,3.524888,13.074618,3.671101,0.090781,0.090781,0.190930,0.310657
1784390734.422895,depth321_fix_01,101,2219,2219,0,APPROACH,active_target,2.549535,334.372849,1,0.176194,2.812417,0.121007,13.074618,3.671101,13.169238,3.522469,13.083257,3.657530,0.091308,0.091308,0.176194,0.310594
1784390734.554835,depth321_fix_01,101,2220,2220,0,APPROACH,active_target,2.544963,339.716244,1,0.174405,2.843399,0.117195,13.076226,3.667013,13.172813,3.521796,13.084161,3.655082,0.082161,0.082161,0.174405,0.310540
1784390735.197927,depth321_fix_01,101,2221,2221,0,APPROACH,active_target,2.522161,338.934625,1,0.187824,3.186386,0.121097,13.070045,3.676773,13.180078,3.524554,13.080090,3.662876,0.091297,0.091297,0.187824,0.310266
1784390735.344854,depth321_fix_01,101,2222,2222,0,APPROACH,active_target,2.516433,342.266945,1,0.173356,2.960902,0.111341,13.078188,3.665636,13.179941,3.525284,13.087456,3.652852,0.091084,0.091084,0.173356,0.310197
1784390735.471944,depth321_fix_01,101,2223,2223,0,APPROACH,active_target,2.510490,343.747341,1,0.165577,2.823391,0.107060,13.082946,3.659319,13.179230,3.524616,13.091076,3.647946,0.084436,0.084436,0.165577,0.310126
1784390735.542671,depth321_fix_01,101,2224,2224,0,APPROACH,active_target,2.497650,329.659589,1,0.157000,2.572640,0.107393,13.091076,3.647946,13.175601,3.515642,13.098188,3.636812,0.084148,0.084148,0.157000,0.309972
1784390735.954241,depth321_fix_01,101,2225,2225,0,APPROACH,active_target,2.485031,323.280133,1,0.164403,2.676293,0.113756,13.082840,3.658960,13.170046,3.519592,13.090430,3.646830,0.087035,0.087035,0.164403,0.309820
1784390736.098668,depth321_fix_01,101,2226,2226,0,APPROACH,active_target,2.473728,325.899466,1,0.158310,2.495492,0.113676,13.087609,3.650484,13.166339,3.513139,13.094561,3.638357,0.088296,0.088296,0.158310,0.309685
1784390736.201897,depth321_fix_01,101,2227,2227,0,APPROACH,active_target,2.463597,334.667484,1,0.149230,2.282146,0.110499,13.094561,3.638357,13.164167,3.506355,13.100840,3.626449,0.090210,0.090210,0.149230,0.309563
1784390736.674027,depth321_fix_01,101,2228,2228,0,APPROACH,active_target,2.451422,335.731669,1,0.162144,2.547858,0.117639,13.078716,3.655877,13.157758,3.514304,13.086011,3.642812,0.092289,0.092289,0.162144,0.309417
1784390736.740030,depth321_fix_01,101,2229,2229,0,APPROACH,active_target,2.444891,332.057641,1,0.148623,2.300327,0.109649,13.086011,3.642812,13.155797,3.511591,13.092311,3.630966,0.090274,0.090274,0.148623,0.309339
1784390736.975294,depth321_fix_01,101,2230,2230,0,APPROACH,active_target,2.432282,322.488019,1,0.157510,2.417080,0.117365,13.078867,3.649358,13.151372,3.509528,13.085085,3.637368,0.085751,0.085751,0.157510,0.309187
1784390737.034307,depth321_fix_01,101,2231,2231,0,APPROACH,active_target,2.422692,351.085844,1,0.149575,2.219067,0.114686,13.085085,3.637368,13.149237,3.502249,13.090489,3.625985,0.084243,0.084243,0.149575,0.309072
1784390737.173265,depth321_fix_01,101,2232,2232,0,APPROACH,active_target,2.416902,352.626675,1,0.155745,2.327544,0.118927,13.080289,3.640502,13.147888,3.500192,13.085611,3.629457,0.078720,0.078720,0.155745,0.309003
1784390737.222522,depth321_fix_01,101,2233,2233,0,APPROACH,active_target,2.410519,353.286268,1,0.147059,2.147956,0.114341,13.085611,3.629457,13.146314,3.495511,13.090311,3.619086,0.077430,0.077430,0.147059,0.308926
1784390737.429043,depth321_fix_01,101,2234,2234,0,APPROACH,active_target,2.403710,352.864292,1,0.151299,2.279729,0.115355,13.080121,3.633393,13.145962,3.497171,13.085308,3.622660,0.078785,0.078785,0.151299,0.308845
1784390737.487769,depth321_fix_01,101,2235,2235,0,APPROACH,active_target,2.397035,349.675016,1,0.141582,2.113456,0.108963,13.085308,3.622660,13.145277,3.494406,13.090005,3.612614,0.078331,0.078331,0.141582,0.308764
1784390737.858120,depth321_fix_01,101,2236,2236,0,APPROACH,active_target,2.389925,347.090806,1,0.148777,2.468783,0.105191,13.073270,3.636560,13.148743,3.508348,13.079708,3.625623,0.085304,0.085304,0.148777,0.308679
