timestamp_ros_sec,run_id,random_seed,scan_generation,queue_position,target_id,target_state,verification_stage,drone_x_enu,drone_y_enu,drone_altitude,estimate_x_enu,estimate_y_enu,estimate_x_visual,estimate_y_visual,actual_x_visual,actual_y_visual,tof_distance,actual_visit_distance,position_error,visited_correct,kalman_gain_x,kalman_gain_y,kalman_updates
1784267471.051027,normal_04,404,4,4,5,visited,TO_3M,13.030910,-10.268444,0.717285,11.915699,-11.868690,-13.084301,-11.868690,-12.000000,-12.000000,1.217090,1.731831,1.092223,0,0.420315,0.420315,4
1784267735.453521,normal_04,404,5,5,0,visited,TO_3M,12.879536,2.351657,0.729919,13.117416,3.660281,-11.882584,3.660281,-12.000000,4.000000,1.194750,1.652739,0.359438,0,0.420315,0.420315,4
1784267926.858924,normal_04,404,6,1,3,visited,TO_3M,19.498483,3.144406,0.725861,20.774988,3.435910,-4.225012,3.435910,-4.000000,4.000000,1.182215,1.728177,0.607312,0,0.400202,0.400202,5
1784268191.603648,normal_04,404,7,2,8,visited,TO_3M,27.385940,3.266428,0.721191,28.468417,3.103258,3.468417,3.103258,4.000000,4.000000,1.198658,1.772941,1.042462,0,0.420315,0.420315,4
1784268384.954231,normal_04,404,8,3,15,visited,TO_3M,28.844732,10.316172,0.715210,29.157696,11.148884,4.157696,11.148884,4.000000,12.000000,1.191919,1.690971,0.865601,0,0.478161,0.478161,3
1784268781.100593,normal_04,404,9,4,6,visited,TO_3M,21.087964,-10.267466,0.716614,20.545192,-12.194059,-4.454808,-12.194059,-4.000000,-12.000000,1.142928,1.734766,0.494478,0,0.420315,0.420315,4
1784268957.503004,normal_04,404,10,5,11,visited,TO_3M,21.095691,-5.671056,0.712616,20.612666,-4.480129,-4.387334,-4.480129,-4.000000,-4.000000,1.179429,1.673794,0.616888,0,0.392878,0.392878,6
1784269141.250679,normal_04,404,11,1,23,visited,TO_3M,27.407882,-4.745807,0.715149,28.465585,-4.505234,3.465585,-4.505234,4.000000,-4.000000,1.134040,1.758143,0.735432,0,0.420315,0.420315,4
1784269351.903131,normal_04,404,12,3,21,visited,TO_3M,28.027156,-10.559052,0.736176,28.233061,-12.181278,3.233061,-12.181278,4.000000,-12.000000,1.188473,1.738608,0.788072,0,0.420315,0.420315,4
1784269608.853714,normal_04,404,13,4,24,visited,TO_3M,36.171237,2.464239,0.717896,36.663429,3.326018,11.663429,3.326018,12.000000,4.000000,1.182105,1.745110,0.753346,0,0.420315,0.420315,4
1784269786.802109,normal_04,404,14,5,20,visited,TO_3M,36.436069,-2.406474,0.740234,36.685872,-4.386834,11.685872,-4.386834,12.000000,-4.000000,1.062653,1.690368,0.498314,0,0.392878,0.392878,6
1784269915.001363,normal_04,404,15,6,25,visited,TO_3M,36.417087,-2.405242,0.726654,36.588276,-12.629717,11.588276,-12.629717,12.000000,-12.000000,1.151985,9.612449,0.752370,0,0.420315,0.420315,4
1784270181.551456,normal_04,404,16,1,14,visited,TO_3M,36.745857,10.351414,0.718658,37.030310,11.237986,12.030310,11.237986,12.000000,12.000000,1.147081,1.668060,0.762617,0,0.390166,0.390166,7
1784272726.604935,normal_05,505,1,1,1,visited,TO_3M,11.230178,-4.208650,0.716553,12.449649,-4.601055,-12.550351,-4.601055,-12.000000,-4.000000,1.192068,1.782079,0.814956,0,0.669388,0.669388,2
1784272919.658699,normal_05,505,2,2,0,visited,TO_3M,12.879834,2.342279,0.721680,13.318703,3.246510,-11.681297,3.246510,-12.000000,4.000000,1.206418,1.662070,0.818119,0,0.478161,0.478161,3
1784273166.755311,normal_05,505,3,3,3,visited,TO_3M,19.285227,-11.437264,0.718994,19.838079,-12.930033,-5.161921,-12.930033,-4.000000,-12.000000,1.213035,1.804749,1.488295,0,0.478161,0.478161,3
1784273562.307040,normal_05,505,4,4,2,visited,TO_3M,21.117781,10.324966,0.716858,21.596391,10.603313,-3.403609,10.603313,-4.000000,12.000000,1.169523,1.679170,1.518689,0,0.420315,0.420315,4
1784273747.662098,normal_05,505,5,5,4,visited,TO_3M,14.557774,11.494264,0.720459,13.820201,11.443547,-11.179799,11.443547,-12.000000,12.000000,1.191547,1.637812,0.991146,0,0.420315,0.420315,4
1784274129.459399,normal_05,505,6,6,5,visited,TO_3M,13.310522,-10.275192,0.712433,12.502780,-11.770850,-12.497220,-11.770850,-12.000000,-12.000000,1.208411,1.752538,0.547483,0,0.420315,0.420315,4
1784274335.106623,normal_05,505,7,1,10,visited,TO_3M,19.732005,-5.179337,0.704163,20.487133,-4.633804,-4.512867,-4.633804,-4.000000,-4.000000,1.184970,1.731661,0.815316,0,0.420315,0.420315,4
1784274553.816742,normal_05,505,8,2,6,visited,TO_3M,27.202151,-11.838236,0.714905,27.971173,-12.886500,2.971173,-12.886500,4.000000,-12.000000,1.172514,1.805112,1.358075,0,0.400202,0.400202,5
1784274820.907438,normal_05,505,9,3,7,visited,TO_3M,21.619158,2.450342,0.727692,21.012932,3.615404,-3.987068,3.615404,-4.000000,4.000000,1.180514,1.668771,0.384813,0,0.400202,0.400202,5
1784275146.007475,normal_05,505,10,4,18,visited,TO_3M,35.550038,2.992320,0.719513,36.406871,3.075852,11.406871,3.075852,12.000000,4.000000,1.192449,1.765732,1.098113,0,0.478161,0.478161,3
1784275349.707132,normal_05,505,11,5,15,visited,TO_3M,36.818100,10.342788,0.708435,37.119874,11.137402,12.119874,11.137402,12.000000,12.000000,1.153737,1.667165,0.870888,0,0.478161,0.478161,3
1784275554.458586,normal_05,505,12,6,9,visited,TO_3M,30.294415,4.994133,0.717346,29.033276,3.912281,4.033276,3.912281,4.000000,4.000000,1.168394,1.632118,0.093818,0,0.392878,0.392878,6
1784275741.707118,normal_05,505,13,7,14,visited,TO_3M,29.705012,10.509418,0.713348,29.418961,11.645243,4.418961,11.645243,4.000000,12.000000,1.138698,1.648901,0.548982,0,0.392878,0.392878,6
1784276018.607053,normal_05,505,14,8,12,visited,TO_3M,29.045504,-2.256448,0.716034,28.573819,-4.029221,3.573819,-4.029221,4.000000,-4.000000,1.237521,1.744146,0.427182,0,0.400202,0.400202,5
1784276207.807438,normal_05,505,15,1,23,visited,TO_3M,35.146393,-3.815464,0.722015,36.309229,-4.257399,11.309229,-4.257399,12.000000,-4.000000,1.194218,1.862770,0.737169,0,0.478161,0.478161,3
1784276396.955096,normal_05,505,16,2,19,visited,TO_3M,36.068154,-10.447601,0.716309,36.276757,-12.062644,11.276757,-12.062644,12.000000,-12.000000,1.163124,1.810602,0.725951,0,0.392878,0.392878,6
1784279757.929452,normal_06,606,1,1,0,visited,TO_3M,11.259378,-4.080129,0.721222,12.449968,-4.533807,-12.550032,-4.533807,-12.000000,-4.000000,1.165135,1.742466,0.766476,0,0.669388,0.669388,2
1784280013.677735,normal_06,606,2,2,3,visited,TO_3M,19.259691,-12.262705,0.712158,20.019708,-13.168659,-4.980292,-13.168659,-4.000000,-12.000000,1.176639,1.760025,1.525364,0,0.478161,0.478161,3
1784280186.079018,normal_06,606,3,3,5,visited,TO_3M,14.605471,-11.746967,0.721130,12.575776,-12.314335,-12.424224,-12.314335,-12.000000,-12.000000,1.147208,1.625288,0.527989,0,0.669388,0.669388,2
1784280539.627573,normal_06,606,4,4,2,visited,TO_3M,21.301781,10.375206,0.719147,21.593308,10.511290,-3.406692,10.511290,-4.000000,12.000000,1.205704,1.652582,1.602583,0,0.478161,0.478161,3
1784280734.379444,normal_06,606,5,5,4,visited,TO_3M,14.445117,11.296005,0.736176,13.765723,11.341880,-11.234277,11.341880,-12.000000,12.000000,1.184760,1.607474,1.009680,0,0.669388,0.669388,2
1784280918.627410,normal_06,606,6,6,1,visited,TO_3M,13.453063,5.651749,0.732849,13.367159,4.186478,-11.632841,4.186478,-12.000000,4.000000,1.206015,1.712758,0.411801,0,0.392878,0.392878,6
1784281104.829337,normal_06,606,7,1,15,visited,TO_3M,19.273695,4.177758,0.722931,20.799369,3.325602,-4.200631,3.325602,-4.000000,4.000000,1.188836,1.735433,0.703609,0,0.420315,0.420315,4
1784281299.227332,normal_06,606,8,2,9,visited,TO_3M,20.325527,-2.461501,0.718353,20.844592,-4.058537,-4.155408,-4.058537,-4.000000,-4.000000,1.086883,1.679849,0.166067,0,0.392878,0.392878,6
1784282770.092071,normal_07,707,1,1,1,visited,TO_3M,11.668563,2.949417,0.711029,12.872154,3.260211,-12.127846,3.260211,-12.000000,4.000000,1.196030,1.696010,0.750755,0,0.669388,0.669388,2
1784284194.116342,normal_08,808,1,1,2,visited,TO_3M,11.290545,-4.202705,0.719879,12.484405,-4.635821,-12.515595,-4.635821,-12.000000,-4.000000,1.126694,1.721431,0.818600,0,0.669388,0.669388,2
1784284384.670466,normal_08,808,2,2,0,visited,TO_3M,12.939405,2.371363,0.705078,13.259820,3.243661,-11.740180,3.243661,-12.000000,4.000000,1.204722,1.629764,0.799722,0,0.669388,0.669388,2
1784284654.013491,normal_08,808,3,3,6,visited,TO_3M,11.685346,-10.761658,0.714508,11.920640,-12.403480,-13.079360,-12.403480,-12.000000,-12.000000,1.195705,1.806047,1.152308,0,0.478161,0.478161,3
1784286259.949991,debug_targetlost_01,808,1,1,0,visited,TO_3M,11.263481,-4.277249,0.722687,12.503595,-4.665678,-12.496405,-4.665678,-12.000000,-4.000000,1.205061,1.758512,0.830388,0,0.669388,0.669388,2
1784286458.249332,debug_targetlost_01,808,2,2,1,visited,TO_3M,12.811673,2.340038,0.713104,13.283346,3.217965,-11.716654,3.217965,-12.000000,4.000000,1.185807,1.670611,0.831783,0,0.478161,0.478161,3
1784286740.302326,debug_targetlost_01,808,3,3,6,visited,TO_3M,11.855571,-10.654467,0.726044,11.983645,-12.321128,-13.016355,-12.321128,-12.000000,-12.000000,1.169085,1.766402,1.065880,0,0.420315,0.420315,4
1784286944.705968,debug_targetlost_01,808,4,4,3,visited,TO_3M,19.203524,-12.215871,0.712982,20.084954,-12.835325,-4.915046,-12.835325,-4.000000,-12.000000,1.146746,1.809400,1.238983,0,0.420315,0.420315,4
1784287372.152459,debug_targetlost_01,808,5,5,4,visited,TO_3M,21.197138,10.348501,0.731171,21.525534,10.621603,-3.474466,10.621603,-4.000000,12.000000,1.215488,1.663224,1.475183,0,0.420315,0.420315,4
1784287572.348994,debug_targetlost_01,808,6,6,5,visited,TO_3M,14.562286,11.455502,0.731812,13.771129,11.501683,-11.228871,11.501683,-12.000000,12.000000,1.201681,1.654453,0.918128,0,0.392878,0.392878,6
1784287776.705009,debug_targetlost_01,808,7,1,2,visited,TO_3M,19.772679,5.269470,0.724640,20.799495,3.759448,-4.200505,3.759448,-4.000000,4.000000,1.159958,1.765750,0.313158,0,0.390166,0.390166,7
1784288024.202436,debug_targetlost_01,808,8,2,10,visited,TO_3M,19.983790,-2.542402,0.713013,20.538900,-4.186105,-4.461100,-4.186105,-4.000000,-4.000000,1.205390,1.776873,0.497241,0,0.420315,0.420315,4
1784288402.550386,debug_targetlost_01,808,9,3,7,visited,TO_3M,27.184263,-11.703048,0.718506,28.097395,-12.629281,3.097395,-12.629281,4.000000,-12.000000,1.219007,1.839859,1.100314,0,0.478161,0.478161,3
1784288786.549297,debug_targetlost_01,808,10,4,13,visited,TO_3M,28.574446,10.401835,0.716522,29.088225,11.344768,4.088225,11.344768,4.000000,12.000000,1.128729,1.653852,0.661145,0,0.478161,0.478161,3
1784289065.904253,debug_targetlost_01,808,11,5,12,visited,TO_3M,29.061861,-2.284669,0.707520,29.026170,-4.236080,4.026170,-4.236080,4.000000,-4.000000,1.179517,1.716446,0.237526,0,0.420315,0.420315,4
1784289248.800026,debug_targetlost_01,808,12,6,15,visited,TO_3M,29.153664,2.344660,0.728058,29.118749,3.498778,4.118749,3.498778,4.000000,4.000000,1.190319,1.662457,0.515097,0,0.392878,0.392878,6
1784289443.449276,debug_targetlost_01,808,13,1,18,visited,TO_3M,35.332476,3.288173,0.718781,36.575519,3.670068,11.575519,3.670068,12.000000,4.000000,1.081697,1.813101,0.537624,0,0.420315,0.420315,4
1784289635.150244,debug_targetlost_01,808,14,2,17,visited,TO_3M,36.172934,-2.427979,0.713440,36.541233,-4.010570,11.541233,-4.010570,12.000000,-4.000000,1.159021,1.776313,0.458888,0,0.392878,0.392878,6
1784289877.851770,debug_targetlost_01,808,15,3,20,visited,TO_3M,36.069514,-10.455334,0.726379,36.309467,-11.976550,11.309467,-11.976550,12.000000,-12.000000,1.188812,1.803274,0.690931,0,0.420315,0.420315,4
1784290260.654852,debug_targetlost_01,808,16,4,19,visited,TO_3M,36.508948,10.357256,0.705078,37.031292,11.561906,12.031292,11.561906,12.000000,12.000000,1.179420,1.714567,0.439211,0,0.420315,0.420315,4
1784295798.739151,debug_targetlost_01,808,1,1,1,visited,TO_3M,11.671289,2.924035,0.721893,12.799522,3.215411,-12.200478,3.215411,-12.000000,4.000000,1.202384,1.709729,0.809797,0,0.669388,0.669388,2
1784295976.189439,debug_targetlost_01,808,2,2,0,visited,TO_3M,12.057897,-2.562745,0.713776,12.454529,-4.260101,-12.545471,-4.260101,-12.000000,-4.000000,1.228606,1.718506,0.604311,0,0.669388,0.669388,2
1784296284.538873,debug_targetlost_01,808,3,4,5,visited,TO_3M,14.533776,11.484633,0.716644,13.768491,11.470373,-11.231509,11.470373,-12.000000,12.000000,1.102312,1.618046,0.933318,0,0.420315,0.420315,4
1784296584.588127,debug_targetlost_01,808,4,5,2,visited,TO_3M,19.558513,-11.060540,0.717896,19.748676,-12.910115,-5.251324,-12.910115,-4.000000,-12.000000,1.215593,1.720602,1.547295,0,0.478161,0.478161,3
1784296761.088857,debug_targetlost_01,808,5,1,10,visited,TO_3M,20.883120,-5.656276,0.730164,21.273158,-4.487970,-3.726842,-4.487970,-4.000000,-4.000000,1.173344,1.660395,0.559222,0,0.669388,0.669388,2
1784296994.090008,debug_targetlost_01,808,6,2,4,visited,TO_3M,21.485776,2.415001,0.713623,21.338689,3.327714,-3.661311,3.327714,-4.000000,4.000000,1.190255,1.657770,0.752781,0,0.400202,0.400202,5
1784297222.489547,debug_targetlost_01,808,7,3,9,visited,TO_3M,27.669267,-10.757321,0.708191,28.454341,-12.292909,3.454341,-12.292909,4.000000,-12.000000,1.196711,1.820742,0.619305,0,0.478161,0.478161,3
1784297606.395403,debug_targetlost_01,808,8,4,7,visited,TO_3M,29.222209,10.343035,0.732300,29.525223,10.822393,4.525223,10.822393,4.000000,12.000000,1.207191,1.671798,1.289426,0,0.478161,0.478161,3
1784297868.440658,debug_targetlost_01,808,9,5,8,visited,TO_3M,28.429166,-2.396568,0.723145,28.957080,-4.553346,3.957080,-4.553346,4.000000,-4.000000,1.052026,1.702012,0.555008,0,0.400202,0.400202,5
1784298048.039971,debug_targetlost_01,808,10,1,12,visited,TO_3M,29.011697,2.363631,0.728088,29.384729,3.319221,4.384729,3.319221,4.000000,4.000000,1.200987,1.636411,0.781969,0,0.400202,0.400202,5
1784298232.942605,debug_targetlost_01,808,11,2,6,visited,TO_3M,35.585431,2.933144,0.715942,36.788308,3.015095,11.788308,3.015095,12.000000,4.000000,1.188326,1.771775,1.007399,0,0.389156,0.389156,8
1784298625.591159,debug_targetlost_01,808,12,3,13,visited,TO_3M,13.769213,-10.521135,0.724121,12.625253,-10.882838,-12.374747,-10.882838,-12.000000,-12.000000,1.187619,1.666952,1.178340,0,0.392878,0.392878,6
1784298923.592393,debug_targetlost_01,808,13,4,14,visited,TO_3M,35.523942,-4.943684,0.720856,36.634771,-4.707327,11.634771,-4.707327,12.000000,-4.000000,1.201656,1.751938,0.796055,0,0.390166,0.390166,7
1784299233.491092,debug_targetlost_01,808,14,5,16,visited,TO_3M,37.052896,10.349545,0.709015,37.393411,11.100660,12.393411,11.100660,12.000000,12.000000,1.175635,1.651302,0.981624,0,0.392878,0.392878,6
1784299512.546849,debug_targetlost_01,808,15,6,15,visited,TO_3M,22.590861,11.823887,0.726410,21.616921,12.169715,-3.383079,12.169715,-4.000000,12.000000,1.125147,1.600580,0.639840,0,0.400202,0.400202,5
1784299899.546527,debug_targetlost_01,808,16,7,17,visited,TO_3M,35.583329,-10.824789,0.716187,36.243935,-12.295008,11.243935,-12.295008,12.000000,-12.000000,1.204426,1.840673,0.811581,0,0.478161,0.478161,3
1784307235.478316,debug_targetlost_01,808,1,1,0,visited,TO_3M,11.247656,-4.176005,0.721497,12.472238,-4.528901,-12.527762,-4.528901,-12.000000,-4.000000,1.175355,1.761161,0.747174,0,0.669388,0.669388,2
1784307429.026557,debug_targetlost_01,808,2,2,1,visited,TO_3M,12.852702,2.385219,0.714600,13.360679,3.305046,-11.639321,3.305046,-12.000000,4.000000,1.140194,1.621485,0.782975,0,0.478161,0.478161,3
1784307667.276112,debug_targetlost_01,808,3,3,5,visited,TO_3M,13.626660,10.449630,0.720490,13.701617,11.150412,-11.298383,11.150412,-12.000000,12.000000,1.170769,1.672229,1.101847,0,0.478161,0.478161,3
1784318120.407383,debug_targetlost_01,808,1,1,1,visited,TO_3M,11.279858,-4.234313,0.715118,12.427648,-4.638557,-12.572352,-4.638557,-12.000000,-4.000000,1.169318,1.736028,0.857521,0,0.669388,0.669388,2
1784318314.958148,debug_targetlost_01,808,2,2,2,visited,TO_3M,12.987605,2.297565,0.724396,13.310912,3.230518,-11.689088,3.230518,-12.000000,4.000000,1.188108,1.702480,0.829921,0,0.669388,0.669388,2
1784318553.957175,debug_targetlost_01,808,3,3,6,visited,TO_3M,13.781463,10.481820,0.725647,13.713411,11.212480,-11.286589,11.212480,-12.000000,12.000000,1.131150,1.707500,1.062612,0,0.669388,0.669388,2
1784318749.507109,debug_targetlost_01,808,4,4,4,visited,TO_3M,20.028318,10.622773,0.709961,21.623616,10.551741,-3.376384,10.551741,-4.000000,12.000000,1.220728,1.685503,1.576817,0,0.400202,0.400202,5
1784319114.258241,debug_targetlost_01,808,5,5,3,visited,TO_3M,19.620771,-10.944123,0.723236,20.041098,-12.661869,-4.958902,-12.661869,-4.000000,-12.000000,1.149534,1.736994,1.165145,0,0.420315,0.420315,4
1784352011.202148,normal_01,101,1,1,1,visited,TO_3M,11.258537,-4.237839,0.721344,12.437558,-4.556100,-12.562442,-4.556100,-12.000000,-4.000000,1.218138,1.757629,0.790941,0,0.669388,0.669388,2
1784352207.752599,normal_01,101,2,2,0,visited,TO_3M,12.925808,2.297659,0.709930,13.312376,3.176762,-11.687624,3.176762,-12.000000,4.000000,1.200996,1.703957,0.880512,0,0.478161,0.478161,3
1784352466.957924,normal_01,101,3,3,2,visited,TO_3M,21.026411,10.315325,0.712311,21.560207,10.638484,-3.439793,10.638484,-4.000000,12.000000,1.193885,1.684882,1.472263,0,0.478161,0.478161,3
1784352656.755259,normal_01,101,4,5,4,visited,TO_3M,14.559932,11.427707,0.725891,13.837898,11.329910,-11.162102,11.329910,-12.000000,12.000000,1.193389,1.661597,1.072891,0,0.420315,0.420315,4
1784352853.751615,normal_01,101,5,1,3,visited,TO_3M,19.619188,5.059993,0.728638,20.627291,3.717780,-4.372709,3.717780,-4.000000,4.000000,1.192877,1.740755,0.467504,0,0.392878,0.392878,6
1784353223.453276,normal_01,101,6,2,7,visited,TO_3M,27.274061,-11.639021,0.708557,27.794155,-13.096068,2.794155,-13.096068,4.000000,-12.000000,1.201805,1.763284,1.629548,0,0.420315,0.420315,4
1784353397.452574,normal_01,101,7,3,6,visited,TO_3M,22.552437,-11.508727,0.714203,20.922591,-11.934627,-4.077409,-11.934627,-4.000000,-12.000000,1.143207,1.628315,0.101320,0,0.420315,0.420315,4
1784353579.656399,normal_01,101,8,4,10,visited,TO_3M,21.686197,-5.536718,0.730743,21.184340,-4.148759,-3.815660,-4.148759,-4.000000,-4.000000,1.164260,1.682964,0.236877,0,0.400202,0.400202,5
1784353786.902217,normal_01,101,9,5,11,visited,TO_3M,28.378793,2.436138,0.708557,28.934957,3.164577,3.934957,3.164577,4.000000,4.000000,1.204408,1.682725,0.837952,0,0.392878,0.392878,6
1784354089.252477,normal_01,101,10,6,9,visited,TO_3M,14.063596,-10.691626,0.724609,12.782786,-11.342358,-12.217214,-11.342358,-12.000000,-12.000000,1.118952,1.686144,0.692586,0,0.392878,0.392878,6
1784354462.402630,normal_01,101,11,7,8,visited,TO_3M,28.487850,10.395960,0.726654,29.217556,11.155134,4.217556,11.155134,4.000000,12.000000,1.140628,1.683818,0.872427,0,0.400202,0.400202,5
1784354657.201376,normal_01,101,12,8,12,visited,TO_3M,35.599773,10.992028,0.724609,36.793684,11.004120,11.793684,11.004120,12.000000,12.000000,1.171579,1.725295,1.017026,0,0.420315,0.420315,4
1784354833.951434,normal_01,101,13,1,21,visited,TO_3M,36.143429,5.552772,0.724701,36.557835,3.816073,11.557835,3.816073,12.000000,4.000000,1.179857,1.773362,0.478894,0,0.420315,0.420315,4
1784355039.458147,normal_01,101,14,2,17,visited,TO_3M,29.593109,-2.427101,0.721344,28.719447,-3.751701,3.719447,-3.751701,4.000000,-4.000000,1.178959,1.681008,0.374650,0,0.389156,0.389156,8
1784355254.802317,normal_01,101,15,3,15,visited,TO_3M,35.668602,-10.803979,0.723663,36.432403,-12.296095,11.432403,-12.296095,12.000000,-12.000000,1.145921,1.789717,0.640187,0,0.400202,0.400202,5
1784355438.701336,normal_01,101,16,4,16,visited,TO_3M,36.721798,-5.652301,0.710114,37.015184,-4.735919,12.015184,-4.735919,12.000000,-4.000000,1.191426,1.675558,0.736076,0,0.392878,0.392878,6
1784370158.996642,baseline_old_01,101,1,1,1,visited,TO_3M,11.225683,-4.125706,0.724274,12.464928,-4.599008,-12.535072,-4.599008,-12.000000,-4.000000,1.181111,1.778765,0.803189,0,0.669388,0.669388,2
1784370353.095080,baseline_old_01,101,2,2,0,visited,TO_3M,12.785483,2.278599,0.713409,13.221781,3.303324,-11.778219,3.303324,-12.000000,4.000000,1.179008,1.734716,0.731125,0,0.478161,0.478161,3
1784370694.197102,baseline_old_01,101,3,3,2,visited,TO_3M,19.328443,-11.257226,0.718536,19.994312,-12.811480,-5.005688,-12.811480,-4.000000,-12.000000,1.202726,1.829157,1.292250,0,0.478161,0.478161,3
1784371090.197709,baseline_old_01,101,4,5,5,visited,TO_3M,13.942505,10.666323,0.722321,13.647035,11.199877,-11.352965,11.199877,-12.000000,12.000000,1.193322,1.633098,1.029005,0,0.478161,0.478161,3
1784371277.446585,baseline_old_01,101,5,6,3,visited,TO_3M,19.914195,10.721955,0.717255,21.541855,10.609912,-3.458145,10.609912,-4.000000,12.000000,1.376091,1.677013,1.491963,0,0.420315,0.420315,4
1784371457.695709,baseline_old_01,101,6,1,7,visited,TO_3M,20.351880,5.628235,0.721832,20.957603,3.601495,-4.042397,3.601495,-4.000000,4.000000,1.171790,1.752486,0.400754,0,0.420315,0.420315,4
1784371752.900656,baseline_old_01,101,7,2,9,visited,TO_3M,28.043319,-10.480286,0.714111,28.481858,-11.951813,3.481858,-11.951813,4.000000,-12.000000,1.195742,1.795764,0.520378,0,0.669388,0.669388,2
1784371965.996030,baseline_old_01,101,8,3,11,visited,TO_3M,35.726360,-5.254913,0.733521,36.917827,-4.846520,11.917827,-4.846520,12.000000,-4.000000,1.177091,1.788006,0.850499,0,0.478161,0.478161,3
1784372267.797015,baseline_old_01,101,9,4,4,visited,TO_3M,22.571460,-4.283613,0.713837,21.003920,-4.351162,-3.996080,-4.351162,-4.000000,-4.000000,1.174080,1.596848,0.351184,0,0.400202,0.400202,5
1784372472.348902,baseline_old_01,101,10,5,8,visited,TO_3M,28.186603,2.474389,0.718262,29.027288,3.460474,4.027288,3.460474,4.000000,4.000000,1.169707,1.728903,0.540215,0,0.388779,0.388779,9
1784372735.796916,baseline_old_01,101,11,6,12,visited,TO_3M,28.663778,10.327884,0.732666,28.962578,11.383096,3.962578,11.383096,4.000000,12.000000,1.156200,1.705584,0.618038,0,0.400202,0.400202,5
1784373004.946197,baseline_old_01,101,12,7,10,visited,TO_3M,29.095615,-2.271637,0.720154,28.886711,-4.175241,3.886711,-4.175241,4.000000,-4.000000,1.157871,1.731006,0.208671,0,0.420315,0.420315,4
1784373211.854638,baseline_old_01,101,13,1,13,visited,TO_3M,35.571304,2.913909,0.721588,36.626117,3.577641,11.626117,3.577641,12.000000,4.000000,1.170038,1.794649,0.564070,0,0.390166,0.390166,7
1784373492.144515,baseline_old_01,101,14,2,17,visited,TO_3M,36.073253,-10.470753,0.716156,36.511931,-11.941288,11.511931,-11.941288,12.000000,-12.000000,1.190037,1.788144,0.491587,0,0.478161,0.478161,3
1784373869.846051,baseline_old_01,101,15,3,14,visited,TO_3M,14.310621,-10.955310,0.714661,12.894990,-11.363815,-12.105010,-11.363815,-12.000000,-12.000000,1.200458,1.676038,0.644794,0,0.392878,0.392878,6
1784374295.446610,baseline_old_01,101,16,4,16,visited,TO_3M,36.126018,10.466143,0.722778,36.992090,11.536699,11.992090,11.536699,12.000000,12.000000,1.183990,1.765379,0.463369,0,0.420315,0.420315,4
1784589564.398305,depth321_safe_01,101,1,1,0,visited,TO_3M,11.313404,-3.952005,0.730988,12.638303,-4.244977,-12.361697,-4.244977,-12.000000,-4.000000,1.178065,1.687278,0.436850,0,0.073866,0.073866,1521
1784589759.548660,depth321_safe_01,101,2,2,1,visited,TO_3M,12.920296,2.317221,0.725708,13.223218,3.650361,-11.776782,3.650361,-12.000000,4.000000,1.188044,1.684665,0.414818,0,0.077784,0.077784,1376
1784590014.249914,depth321_safe_01,101,3,3,4,visited,TO_3M,19.745336,-10.787320,0.721405,20.575750,-11.819537,-4.424250,-11.819537,-4.000000,-12.000000,1.153302,1.744929,0.461036,0,0.077333,0.077333,1634
